deck_code,factions,Champion.01,Champion.02,Champion.03,Champion.04,Champion.05,Champion.06,Card.01,Card.02,Card.03,Card.04,Card.05,Card.06,Card.07,Card.08,Card.09,Card.10,Card.11,Card.12,Card.13,Card.14,Card.15,Card.16,Card.17,Card.18,Card.19,Card.20,Card.21,Card.22,Card.23,Card.24,Card.25,Card.26,Card.27,Card.28,Card.29,Card.30,Card.31,Card.32,Card.33,Card.34,Card.35,Card.36,Card.37,Card.38,Card.39,Card.40,archetype,archetype_pretty
CQAQUBIKE4UXJBIBSEA2MANHAGXQDOABYYAQCAYFBIARU3YBAQCQUMLAWMA3YAI,faction_BandleCity_Name,05BC041,05BC041,05BC041,05BC133,05BC133,05BC133,05BC039,05BC039,05BC039,05BC041,05BC041,05BC041,05BC116,05BC116,05BC116,05BC133,05BC133,05BC133,05BC145,05BC145,05BC145,05BC166,05BC166,05BC166,05BC167,05BC167,05BC167,05BC175,05BC175,05BC175,05BC184,05BC184,05BC184,05BC198,05BC198,05BC198,05BC001,05BC001,05BC026,05BC026,05BC111,05BC111,05BC049,05BC096,05BC179,05BC188,Poppy/Tristana,""
CQBACAQGFYFQKCQHE4YWA33UQUAZQANGAGTQDLYBAEBAKCSFNEAA,faction_BandleCity_Name,02BW046,02BW046,02BW046,05BC133,05BC133,05BC133,02BW046,02BW046,02BW046,05BC007,05BC007,05BC007,05BC039,05BC039,05BC039,05BC049,05BC049,05BC049,05BC096,05BC096,05BC096,05BC111,05BC111,05BC111,05BC116,05BC116,05BC116,05BC133,05BC133,05BC133,05BC152,05BC152,05BC152,05BC166,05BC166,05BC166,05BC167,05BC167,05BC167,05BC175,05BC175,05BC175,05BC069,05BC069,05BC105,05BC105,Fizz/Tristana (BC),""
CQAQEBIKOTBACAILAUFBEGRHMBXYCAMEAGMADIABV4A4AAIEAEAQICABAIDC4AIDAIBASBIKBIUV22MFAGDQDDABSQA3GAI,faction_BandleCity_Name,01PZ008,02BW046,03IO002,05BC041,05BC093,05BC133,05BC116,05BC116,05BC116,05BC194,05BC194,05BC194,05BC018,05BC018,05BC026,05BC026,05BC039,05BC039,05BC096,05BC096,05BC111,05BC111,05BC129,05BC129,05BC132,05BC132,05BC152,05BC152,05BC160,05BC160,05BC175,05BC175,05BC192,05BC192,01PZ008,02BW046,03IO002,05BC010,05BC041,05BC093,05BC105,05BC133,05BC135,05BC140,05BC148,05BC179,Fizz/Lulu/Poppy/Teemo/Tristana/Veigar (BC),""
CQAQMBIKE4UYIAMFAGXQDRQBAEEQKCQEDJQHJGABUAA2MANHAHBACAIEAUFAUEUBAHAAC,faction_BandleCity_Name,05BC041,05BC041,05BC041,05BC133,05BC133,05BC133,05BC039,05BC039,05BC039,05BC041,05BC041,05BC041,05BC132,05BC132,05BC132,05BC133,05BC133,05BC133,05BC175,05BC175,05BC175,05BC198,05BC198,05BC198,05BC004,05BC004,05BC026,05BC026,05BC096,05BC096,05BC116,05BC116,05BC152,05BC152,05BC160,05BC160,05BC166,05BC166,05BC167,05BC167,05BC194,05BC194,05BC010,05BC018,05BC129,05BC192,Poppy/Tristana,""
CQAQYBIKDIUWA5EEAGIQDGABUAA2MANHAGXQDQABAEBAKCQBQUAQA,faction_BandleCity_Name,05BC041,05BC041,05BC041,05BC133,05BC133,"",05BC026,05BC026,05BC026,05BC041,05BC041,05BC041,05BC096,05BC096,05BC096,05BC116,05BC116,05BC116,05BC132,05BC132,05BC132,05BC145,05BC145,05BC145,05BC152,05BC152,05BC152,05BC160,05BC160,05BC160,05BC166,05BC166,05BC166,05BC167,05BC167,05BC167,05BC175,05BC175,05BC175,05BC192,05BC192,05BC192,05BC001,05BC001,05BC133,05BC133,Poppy/Tristana,""
CQAQUBIKDJ2JQANAAGTADJYBV4A4AAOCAHDACAQBAIDC4AIFBIYQCBQFBIARENDAQEAYOAI,faction_BandleCity_Name,02BW046,02BW046,"","","","",05BC026,05BC026,05BC026,05BC116,05BC116,05BC116,05BC152,05BC152,05BC152,05BC160,05BC160,05BC160,05BC166,05BC166,05BC166,05BC167,05BC167,05BC167,05BC175,05BC175,05BC175,05BC192,05BC192,05BC192,05BC194,05BC194,05BC194,05BC198,05BC198,05BC198,02BW046,02BW046,05BC049,05BC049,05BC001,05BC018,05BC052,05BC096,05BC129,05BC135,Fizz (BC),""
CQAQUBIKDJ2IIAMFAGJADGABUYA26AOAAHBACAIFAUFGA34HAGQADWABAA,faction_BandleCity_Name,05BC133,05BC133,05BC133,"","","",05BC026,05BC026,05BC026,05BC116,05BC116,05BC116,05BC132,05BC132,05BC132,05BC133,05BC133,05BC133,05BC146,05BC146,05BC146,05BC152,05BC152,05BC152,05BC166,05BC166,05BC166,05BC175,05BC175,05BC175,05BC192,05BC192,05BC192,05BC194,05BC194,05BC194,05BC096,05BC096,05BC111,05BC111,05BC135,05BC135,05BC160,05BC160,05BC216,05BC216,Tristana,""
CQAQYBIKDIUWA5EEAGCQDEIBUAA2MANHAGXQDQABAEBAKCQBTAAQA,faction_BandleCity_Name,05BC041,05BC041,05BC041,05BC133,05BC133,05BC133,05BC026,05BC026,05BC026,05BC041,05BC041,05BC041,05BC096,05BC096,05BC096,05BC116,05BC116,05BC116,05BC132,05BC132,05BC132,05BC133,05BC133,05BC133,05BC145,05BC145,05BC145,05BC160,05BC160,05BC160,05BC166,05BC166,05BC166,05BC167,05BC167,05BC167,05BC175,05BC175,05BC175,05BC192,05BC192,05BC192,05BC001,05BC001,05BC152,05BC152,Poppy/Tristana,""
CQAQUBIKAQUWA2LUQQAYKANGAGTQDLYBAECQKCRRN6MADQABYIAQA,faction_BandleCity_Name,05BC041,05BC041,05BC041,05BC133,05BC133,05BC133,05BC004,05BC004,05BC004,05BC041,05BC041,05BC041,05BC096,05BC096,05BC096,05BC105,05BC105,05BC105,05BC116,05BC116,05BC116,05BC132,05BC132,05BC132,05BC133,05BC133,05BC133,05BC166,05BC166,05BC166,05BC167,05BC167,05BC167,05BC175,05BC175,05BC175,05BC049,05BC049,05BC111,05BC111,05BC152,05BC152,05BC192,05BC192,05BC194,05BC194,Poppy/Tristana,""
CQAQYBIKDITSSYDUQUAYOAMYAGQADJQBV4A4AAIBAICQUAORAEAA,faction_BandleCity_Name,05BC041,05BC041,05BC041,05BC133,05BC133,05BC133,05BC026,05BC026,05BC026,05BC039,05BC039,05BC039,05BC041,05BC041,05BC041,05BC096,05BC096,05BC096,05BC116,05BC116,05BC116,05BC133,05BC133,05BC133,05BC135,05BC135,05BC135,05BC152,05BC152,05BC152,05BC160,05BC160,05BC160,05BC166,05BC166,05BC166,05BC175,05BC175,05BC175,05BC192,05BC192,05BC192,05BC001,05BC001,05BC209,05BC209,Poppy/Tristana,""
CQAQOBIKOSCADIABUYA2OANPAHBACAIGAUFACJ3AN6MADUIBAQAQCBAIAEBAMLQBAMBAEBAFBIUYKANDAHAAC,faction_BandleCity_Name,01PZ008,02BW046,03IO002,05BC041,05BC133,05BC163,05BC116,05BC116,05BC116,05BC132,05BC132,05BC132,05BC160,05BC160,05BC160,05BC166,05BC166,05BC166,05BC167,05BC167,05BC167,05BC175,05BC175,05BC175,05BC194,05BC194,05BC194,05BC001,05BC001,05BC039,05BC039,05BC096,05BC096,05BC111,05BC111,05BC152,05BC152,05BC209,05BC209,01PZ008,02BW046,03IO002,05BC041,05BC133,05BC163,05BC192,Fizz/Lulu/Poppy/Teemo/Tristana/Ziggs (BC),""
CQAQWBIKFFQHJAIBQQAYKANAAGTADJYBV4A4AAIBAMCQUAI22EAQCAIFBK4QC,faction_BandleCity_Name,05BC041,05BC041,05BC041,05BC133,05BC133,05BC133,05BC041,05BC041,05BC041,05BC096,05BC096,05BC096,05BC116,05BC116,05BC116,05BC129,05BC129,05BC129,05BC132,05BC132,05BC132,05BC133,05BC133,05BC133,05BC160,05BC160,05BC160,05BC166,05BC166,05BC166,05BC167,05BC167,05BC167,05BC175,05BC175,05BC175,05BC192,05BC192,05BC192,05BC001,05BC001,05BC026,05BC026,05BC209,05BC209,05BC185,Poppy/Tristana,""
CQAQQBIKDIUXJBIBTAA2AANGAHBACAIGAUFACJ3ARQA2OAOYAEAQIBIKBKXQDMYBYAAQ,faction_BandleCity_Name,05BC041,05BC041,05BC041,05BC133,05BC133,05BC133,05BC026,05BC026,05BC026,05BC041,05BC041,05BC041,05BC116,05BC116,05BC116,05BC133,05BC133,05BC133,05BC152,05BC152,05BC152,05BC160,05BC160,05BC160,05BC166,05BC166,05BC166,05BC194,05BC194,05BC194,05BC001,05BC001,05BC039,05BC039,05BC096,05BC096,05BC140,05BC140,05BC167,05BC167,05BC216,05BC216,05BC010,05BC175,05BC179,05BC192,Poppy/Tristana,""
CQAQKBIKOSTADJYBV4A4EAICAEBAMLQLAUFACJZJMCAQDBABQUAZQANAAHAADUIBAEAQKCQ2,faction_BandleCity_Name,02BW046,02BW046,05BC041,05BC041,05BC133,05BC133,05BC116,05BC116,05BC116,05BC166,05BC166,05BC166,05BC167,05BC167,05BC167,05BC175,05BC175,05BC175,05BC194,05BC194,05BC194,02BW046,02BW046,05BC001,05BC001,05BC039,05BC039,05BC041,05BC041,05BC096,05BC096,05BC129,05BC129,05BC132,05BC132,05BC133,05BC133,05BC152,05BC152,05BC160,05BC160,05BC192,05BC192,05BC209,05BC209,05BC026,Fizz/Poppy/Tristana (BC),""
CQAQYBIKDITSSYDUQQAYKAMRAGTQDLYBYIA4MAIBAICQU2LPAA,faction_BandleCity_Name,05BC041,05BC041,05BC041,05BC133,05BC133,05BC133,05BC026,05BC026,05BC026,05BC039,05BC039,05BC039,05BC041,05BC041,05BC041,05BC096,05BC096,05BC096,05BC116,05BC116,05BC116,05BC132,05BC132,05BC132,05BC133,05BC133,05BC133,05BC145,05BC145,05BC145,05BC167,05BC167,05BC167,05BC175,05BC175,05BC175,05BC194,05BC194,05BC194,05BC198,05BC198,05BC198,05BC105,05BC105,05BC111,05BC111,Poppy/Tristana,""
CQAQSBIKE4UXJBABQUAZQANHAGXQDQQBAEDAKCQ2MBXYCAMSAGTACAIBAUFGS,faction_BandleCity_Name,05BC041,05BC041,05BC041,05BC133,05BC133,05BC133,05BC039,05BC039,05BC039,05BC041,05BC041,05BC041,05BC116,05BC116,05BC116,05BC132,05BC132,05BC132,05BC133,05BC133,05BC133,05BC152,05BC152,05BC152,05BC167,05BC167,05BC167,05BC175,05BC175,05BC175,05BC194,05BC194,05BC194,05BC026,05BC026,05BC096,05BC096,05BC111,05BC111,05BC129,05BC129,05BC146,05BC146,05BC166,05BC166,05BC105,Poppy/Tristana,""
CQBACAIEBAFQKCQ2E5QHJBABQUAZCANGAGTQDLYBXEAQCAQFBKAQDQABAA,faction_BandleCity_Name,01PZ008,01PZ008,01PZ008,05BC133,05BC133,05BC133,01PZ008,01PZ008,01PZ008,05BC026,05BC026,05BC026,05BC039,05BC039,05BC039,05BC096,05BC096,05BC096,05BC116,05BC116,05BC116,05BC132,05BC132,05BC132,05BC133,05BC133,05BC133,05BC145,05BC145,05BC145,05BC166,05BC166,05BC166,05BC167,05BC167,05BC167,05BC175,05BC175,05BC175,05BC185,05BC185,05BC185,05BC129,05BC129,05BC192,05BC192,Teemo/Tristana (BC),""
CQAQIBIKA5QKAANHAEAQWBIKBINCOKJRN52ICAMSAGXQDRQBAEDAKCTJQQAYKAMMAGZQDQQB,faction_BandleCity_Name,05BC041,05BC041,05BC133,"","","",05BC007,05BC007,05BC007,05BC096,05BC096,05BC096,05BC160,05BC160,05BC160,05BC167,05BC167,05BC167,05BC010,05BC010,05BC026,05BC026,05BC039,05BC039,05BC041,05BC041,05BC049,05BC049,05BC111,05BC111,05BC116,05BC116,05BC129,05BC129,05BC146,05BC146,05BC175,05BC175,05BC198,05BC198,05BC105,05BC132,05BC133,05BC140,05BC179,05BC194,Poppy/Tristana,""
CQBACAQGFYFAKCQ2E5QHJBABUAA2MANHAGXQDQABAEBAKCUFAHDACAQBAMBAEAQFBJXYYAI,faction_BandleCity_Name,02BW046,02BW046,02BW046,05BC133,05BC133,03IO002,02BW046,02BW046,02BW046,05BC026,05BC026,05BC026,05BC039,05BC039,05BC039,05BC096,05BC096,05BC096,05BC116,05BC116,05BC116,05BC132,05BC132,05BC132,05BC160,05BC160,05BC160,05BC166,05BC166,05BC166,05BC167,05BC167,05BC167,05BC175,05BC175,05BC175,05BC192,05BC192,05BC192,05BC133,05BC133,05BC198,05BC198,03IO002,05BC111,05BC140,Fizz/Lulu/Tristana (BC),""
CMAQQBIKAENCOKTUQUA26AOAAEAQOBIKAQUWS34YAGTQDQQBAIAQGAQCAECQUYA,faction_BandleCity_Name,05BC133,05BC133,05BC133,05BC041,05BC041,03IO002,05BC001,05BC001,05BC001,05BC026,05BC026,05BC026,05BC039,05BC039,05BC039,05BC042,05BC042,05BC042,05BC116,05BC116,05BC116,05BC133,05BC133,05BC133,05BC175,05BC175,05BC175,05BC192,05BC192,05BC192,05BC004,05BC004,05BC041,05BC041,05BC105,05BC105,05BC111,05BC111,05BC152,05BC152,05BC167,05BC167,05BC194,05BC194,03IO002,05BC096,Lulu/Poppy/Tristana (BC),""
CQAQMBIKAF2KMANHAGXQDQQBAIAQEBROBECQUJZJMCAQDBABQUAZQANAAHAACAICAUFBVUIB,faction_BandleCity_Name,02BW046,02BW046,05BC041,05BC041,05BC133,05BC133,05BC001,05BC001,05BC001,05BC116,05BC116,05BC116,05BC166,05BC166,05BC166,05BC167,05BC167,05BC167,05BC175,05BC175,05BC175,05BC194,05BC194,05BC194,02BW046,02BW046,05BC039,05BC039,05BC041,05BC041,05BC096,05BC096,05BC129,05BC129,05BC132,05BC132,05BC133,05BC133,05BC152,05BC152,05BC160,05BC160,05BC192,05BC192,05BC026,05BC209,Fizz/Poppy/Tristana (BC),""
CQAQEBIKQUA5CAIBBYCQUAJHFFQG65EEAGJADJYBV4A3GAOCAHGQD2YBAEDAKCQ2Q4AZQAN7AHIADWAB,faction_BandleCity_Name,05BC133,05BC133,05BC133,05BC041,05BC041,"",05BC133,05BC133,05BC133,05BC209,05BC209,05BC209,05BC001,05BC001,05BC039,05BC039,05BC041,05BC041,05BC096,05BC096,05BC111,05BC111,05BC116,05BC116,05BC132,05BC132,05BC146,05BC146,05BC167,05BC167,05BC175,05BC175,05BC179,05BC179,05BC194,05BC194,05BC205,05BC205,05BC235,05BC235,05BC026,05BC135,05BC152,05BC191,05BC208,05BC216,Poppy/Tristana,""
CQAQSBIKFFQHJBABQUA2MANHAGXQDUIBAEDAKCQBDJXZQANAAHAACAIBAUFMEAI,faction_BandleCity_Name,05BC041,05BC041,05BC041,05BC133,05BC133,05BC133,05BC041,05BC041,05BC041,05BC096,05BC096,05BC096,05BC116,05BC116,05BC116,05BC132,05BC132,05BC132,05BC133,05BC133,05BC133,05BC166,05BC166,05BC166,05BC167,05BC167,05BC167,05BC175,05BC175,05BC175,05BC209,05BC209,05BC209,05BC001,05BC001,05BC026,05BC026,05BC111,05BC111,05BC152,05BC152,05BC160,05BC160,05BC192,05BC192,05BC194,Poppy/Tristana,""
CQAQQBIKOSCQDIABUYA2OANPAG4ADRQBAEDQKCQBFFQGS34UAGMACAICAUFBVBYB,faction_BandleCity_Name,05BC133,05BC133,05BC133,05BC041,05BC041,"",05BC116,05BC116,05BC116,05BC133,05BC133,05BC133,05BC160,05BC160,05BC160,05BC166,05BC166,05BC166,05BC167,05BC167,05BC167,05BC175,05BC175,05BC175,05BC184,05BC184,05BC184,05BC198,05BC198,05BC198,05BC001,05BC001,05BC041,05BC041,05BC096,05BC096,05BC105,05BC105,05BC111,05BC111,05BC148,05BC148,05BC152,05BC152,05BC026,05BC135,Poppy/Tristana,""
CQBQCAIEBAAQEBROBMCQUETAOSAQDDABTAA2AANPAGZQDOABYIAQAAIBAUFJEAI,faction_BandleCity_Name,01PZ008,01PZ008,01PZ008,02BW046,02BW046,02BW046,01PZ008,01PZ008,01PZ008,02BW046,02BW046,02BW046,05BC018,05BC018,05BC018,05BC096,05BC096,05BC096,05BC116,05BC116,05BC116,05BC129,05BC129,05BC129,05BC140,05BC140,05BC140,05BC152,05BC152,05BC152,05BC160,05BC160,05BC160,05BC175,05BC175,05BC175,05BC179,05BC179,05BC179,05BC184,05BC184,05BC184,05BC194,05BC194,05BC194,05BC146,Fizz/Teemo (BC),""
CQAQ2BIKDIUTCYDPOSCADBIBUAA2MANHAGXQDQABAAAQCBIKAQ,faction_BandleCity_Name,05BC041,05BC041,05BC041,05BC133,05BC133,05BC133,05BC026,05BC026,05BC026,05BC041,05BC041,05BC041,05BC049,05BC049,05BC049,05BC096,05BC096,05BC096,05BC111,05BC111,05BC111,05BC116,05BC116,05BC116,05BC132,05BC132,05BC132,05BC133,05BC133,05BC133,05BC160,05BC160,05BC160,05BC166,05BC166,05BC166,05BC167,05BC167,05BC167,05BC175,05BC175,05BC175,05BC192,05BC192,05BC192,05BC004,Poppy/Tristana,""
CQBACAYCAICAKCQBFF2KMAIBBICQUBY2QEAZCAMYAGQADJYBV4A4EAPLAEAQKBIKMBX3GAOAAHIAC,faction_BandleCity_Name,03IO002,03IO002,03IO002,05BC041,05BC041,05BC041,03IO002,03IO002,03IO002,05BC001,05BC001,05BC001,05BC041,05BC041,05BC041,05BC116,05BC116,05BC116,05BC166,05BC166,05BC166,05BC007,05BC007,05BC026,05BC026,05BC129,05BC129,05BC145,05BC145,05BC152,05BC152,05BC160,05BC160,05BC167,05BC167,05BC175,05BC175,05BC194,05BC194,05BC235,05BC235,05BC096,05BC111,05BC179,05BC192,05BC208,Lulu/Poppy (BC),""
CQAQSBIKDIUWA5EFAGMADJYBV4A4MAIBAYCQUAJHN6AQDIABYIAQCAIFBLAAC,faction_BandleCity_Name,05BC041,05BC041,05BC041,05BC133,05BC133,05BC133,05BC026,05BC026,05BC026,05BC041,05BC041,05BC041,05BC096,05BC096,05BC096,05BC116,05BC116,05BC116,05BC133,05BC133,05BC133,05BC152,05BC152,05BC152,05BC167,05BC167,05BC167,05BC175,05BC175,05BC175,05BC198,05BC198,05BC198,05BC001,05BC001,05BC039,05BC039,05BC111,05BC111,05BC129,05BC129,05BC160,05BC160,05BC194,05BC194,05BC192,Poppy/Tristana,""
CQAQUBIKA4TSSYDJQUA2AANZAHDADUIBAECAKCQBSQA2MANPAEAQEBIKRQA3GAI,faction_BandleCity_Name,05BC041,05BC041,05BC041,05BC133,05BC133,05BC133,05BC007,05BC007,05BC007,05BC039,05BC039,05BC039,05BC041,05BC041,05BC041,05BC096,05BC096,05BC096,05BC105,05BC105,05BC105,05BC133,05BC133,05BC133,05BC160,05BC160,05BC160,05BC185,05BC185,05BC185,05BC198,05BC198,05BC198,05BC209,05BC209,05BC209,05BC001,05BC001,05BC148,05BC148,05BC166,05BC166,05BC175,05BC175,05BC140,05BC179,Poppy/Tristana,""
CQBACAQGFYEQKCQEDJQHJBABQUAZQANHAGXQCAIEAUFIYAOAAHBADUIBAEBAKCUBAGTAC,faction_BandleCity_Name,02BW046,02BW046,02BW046,05BC133,05BC133,05BC133,02BW046,02BW046,02BW046,05BC004,05BC004,05BC004,05BC026,05BC026,05BC026,05BC096,05BC096,05BC096,05BC116,05BC116,05BC116,05BC132,05BC132,05BC132,05BC133,05BC133,05BC133,05BC152,05BC152,05BC152,05BC167,05BC167,05BC167,05BC175,05BC175,05BC175,05BC140,05BC140,05BC192,05BC192,05BC194,05BC194,05BC209,05BC209,05BC129,05BC166,Fizz/Tristana (BC),""
CQAQUBIKAENCO5EEAGQADJQBV4A4AAOCAEBACAYCAICAKCRJMCAQDGABAA,faction_BandleCity_Name,03IO002,03IO002,05BC041,05BC041,"","",05BC001,05BC001,05BC001,05BC026,05BC026,05BC026,05BC039,05BC039,05BC039,05BC116,05BC116,05BC116,05BC132,05BC132,05BC132,05BC160,05BC160,05BC160,05BC166,05BC166,05BC166,05BC175,05BC175,05BC175,05BC192,05BC192,05BC192,05BC194,05BC194,05BC194,03IO002,03IO002,05BC041,05BC041,05BC096,05BC096,05BC129,05BC129,05BC152,05BC152,Lulu/Poppy (BC),""
CQAQIBIKOSCADBIBV4AQCBQFBKMADJQBU4A4AAOCAHDACAYBAECAQAICAYXA4BIKBIJBUKLANFXYCAMHAGGADEQBUAA3QAOYAE,faction_BandleCity_Name,05BC133,05BC133,05BC133,01PZ008,02BW046,05BC041,05BC116,05BC116,05BC116,05BC132,05BC132,05BC132,05BC133,05BC133,05BC133,05BC175,05BC175,05BC175,05BC152,05BC152,05BC166,05BC166,05BC167,05BC167,05BC192,05BC192,05BC194,05BC194,05BC198,05BC198,01PZ008,02BW046,05BC010,05BC018,05BC026,05BC041,05BC096,05BC105,05BC111,05BC129,05BC135,05BC140,05BC146,05BC160,05BC184,05BC216,Fizz/Poppy/Teemo/Tristana (BC),""
CQAQUBIKAF2IIAMYAGTADJYBV4A3QAOCAHDACAQBAIDC4AQFBIU4AAIBAQCQUCRHNGQAC,faction_BandleCity_Name,02BW046,02BW046,05BC041,05BC041,"","",05BC001,05BC001,05BC001,05BC116,05BC116,05BC116,05BC132,05BC132,05BC132,05BC152,05BC152,05BC152,05BC166,05BC166,05BC166,05BC167,05BC167,05BC167,05BC175,05BC175,05BC175,05BC184,05BC184,05BC184,05BC194,05BC194,05BC194,05BC198,05BC198,05BC198,02BW046,02BW046,05BC041,05BC041,05BC192,05BC192,05BC010,05BC039,05BC105,05BC160,Fizz/Poppy (BC),""
CQAQIBIKDKCADQQBYYAQGAIBAQEACAQGFYGAKCQBAQTWA5EBAGCQDDABUYA2OANPAHAACAA,faction_BandleCity_Name,01PZ008,01PZ008,02BW046,02BW046,05BC133,05BC133,05BC026,05BC026,05BC026,05BC132,05BC132,05BC132,05BC194,05BC194,05BC194,05BC198,05BC198,05BC198,01PZ008,01PZ008,02BW046,02BW046,05BC001,05BC001,05BC004,05BC004,05BC039,05BC039,05BC096,05BC096,05BC116,05BC116,05BC129,05BC129,05BC133,05BC133,05BC140,05BC140,05BC166,05BC166,05BC167,05BC167,05BC175,05BC175,05BC192,05BC192,Fizz/Teemo/Tristana (BC),""
CQAQKBIKFFQIKANAAGTQCAIKAUFAOCRHGFXXJAIBSIA26AOGAEAQKBIKDJUYIAMMAHBAC,faction_BandleCity_Name,05BC041,05BC041,05BC041,05BC133,05BC133,05BC133,05BC041,05BC041,05BC041,05BC096,05BC096,05BC096,05BC133,05BC133,05BC133,05BC160,05BC160,05BC160,05BC167,05BC167,05BC167,05BC007,05BC007,05BC010,05BC010,05BC039,05BC039,05BC049,05BC049,05BC111,05BC111,05BC116,05BC116,05BC129,05BC129,05BC146,05BC146,05BC175,05BC175,05BC198,05BC198,05BC026,05BC105,05BC132,05BC140,05BC194,Poppy/Tristana,""
CQAQQBIKDITSSYDUQUAZCANGAEAQOBIKA4YZEANHAGXQDOABYYAQCAQFBJUZIAI,faction_BandleCity_Name,05BC041,05BC041,05BC041,05BC133,05BC133,05BC133,05BC026,05BC026,05BC026,05BC039,05BC039,05BC039,05BC041,05BC041,05BC041,05BC096,05BC096,05BC096,05BC116,05BC116,05BC116,05BC133,05BC133,05BC133,05BC145,05BC145,05BC145,05BC166,05BC166,05BC166,05BC007,05BC007,05BC049,05BC049,05BC146,05BC146,05BC167,05BC167,05BC175,05BC175,05BC184,05BC184,05BC198,05BC198,05BC105,05BC148,Poppy/Tristana,""
CQAQSBIKAQZICAMHAGJADGABV4A4EAPLAEAQEBIKAFQACCIFBIFCSNDJN52IKANYAG6AC,faction_BandleCity_Name,05BC041,05BC133,"","","","",05BC004,05BC004,05BC004,05BC050,05BC050,05BC050,05BC129,05BC129,05BC129,05BC135,05BC135,05BC135,05BC146,05BC146,05BC146,05BC152,05BC152,05BC152,05BC175,05BC175,05BC175,05BC194,05BC194,05BC194,05BC235,05BC235,05BC235,05BC001,05BC001,05BC096,05BC096,05BC010,05BC041,05BC052,05BC105,05BC111,05BC116,05BC133,05BC184,05BC188,Poppy/Tristana,""
CQAQIBIKE4UXJBIBAEEQKCQEFAYWBGABUYA26AOAAHBACAIKAUFACBYKDJXYCAMMAGQADJYBWMAQ,faction_BandleCity_Name,05BC041,05BC041,05BC041,05BC133,05BC133,05BC133,05BC039,05BC039,05BC039,05BC041,05BC041,05BC041,05BC116,05BC116,05BC116,05BC133,05BC133,05BC133,05BC004,05BC004,05BC040,05BC040,05BC049,05BC049,05BC096,05BC096,05BC152,05BC152,05BC166,05BC166,05BC175,05BC175,05BC192,05BC192,05BC194,05BC194,05BC001,05BC007,05BC010,05BC026,05BC111,05BC129,05BC140,05BC160,05BC167,05BC179,Poppy/Tristana,""
CQAQIBIKOSCQDLYBYIAQCCIFBINGBAIBQQAZEAMYAGQADJQBYAAQGAIBAQEACAYCAIEAKCQKFE2GTDABSQA2OAOYAE,faction_BandleCity_Name,05BC133,05BC133,05BC133,01PZ008,03IO002,05BC041,05BC116,05BC116,05BC116,05BC133,05BC133,05BC133,05BC175,05BC175,05BC175,05BC194,05BC194,05BC194,05BC026,05BC026,05BC096,05BC096,05BC129,05BC129,05BC132,05BC132,05BC146,05BC146,05BC152,05BC152,05BC160,05BC160,05BC166,05BC166,05BC192,05BC192,01PZ008,03IO002,05BC010,05BC041,05BC052,05BC105,05BC140,05BC148,05BC167,05BC216,Lulu/Poppy/Teemo/Tristana (BC),""
CQBACAQGFYFAKCRHFJ2IKAMSAGMADJQBU4A26AOGAEAQGBIKDKCADOABAEAQKCTP,faction_BandleCity_Name,02BW046,02BW046,02BW046,05BC133,05BC133,05BC133,02BW046,02BW046,02BW046,05BC039,05BC039,05BC039,05BC042,05BC042,05BC042,05BC116,05BC116,05BC116,05BC133,05BC133,05BC133,05BC146,05BC146,05BC146,05BC152,05BC152,05BC152,05BC166,05BC166,05BC166,05BC167,05BC167,05BC167,05BC175,05BC175,05BC175,05BC198,05BC198,05BC198,05BC026,05BC026,05BC132,05BC132,05BC184,05BC184,05BC111,Fizz/Tristana (BC),""
CQAQWBIKA4TWA2LPOSAQDGABUAA2OANPAEAQGBIKFGCQDIYBAEAQKCUUAE,faction_BandleCity_Name,05BC041,05BC041,05BC133,05BC133,05BC163,05BC163,05BC007,05BC007,05BC007,05BC039,05BC039,05BC039,05BC096,05BC096,05BC096,05BC105,05BC105,05BC105,05BC111,05BC111,05BC111,05BC116,05BC116,05BC116,05BC129,05BC129,05BC129,05BC152,05BC152,05BC152,05BC160,05BC160,05BC160,05BC167,05BC167,05BC167,05BC175,05BC175,05BC175,05BC041,05BC041,05BC133,05BC133,05BC163,05BC163,05BC148,Poppy/Tristana/Ziggs,""
CQAQGBIKDKTADLYBAIAQEBROA4CQUKBJFJQICAMEAGTQCAQBAMBAEDQFBIFBEFLDNFXXJBIBQ4AYYAMUAG4QDQQB2YAQ,faction_BandleCity_Name,02BW046,02BW046,05BC041,05BC041,03IO002,05BC133,05BC026,05BC026,05BC026,05BC166,05BC166,05BC166,05BC175,05BC175,05BC175,02BW046,02BW046,05BC040,05BC040,05BC041,05BC041,05BC042,05BC042,05BC096,05BC096,05BC129,05BC129,05BC132,05BC132,05BC167,05BC167,03IO002,05BC010,05BC018,05BC021,05BC099,05BC105,05BC111,05BC116,05BC133,05BC135,05BC140,05BC148,05BC185,05BC194,05BC214,Fizz/Lulu/Poppy/Tristana (BC),""
